language	tagger	token	lemma
English	spaCy-en_core_web_lg	friendly	friendly
English	spaCy-en_core_web_lg	Fwish	fwish
English	spaCy-en_core_web_lg	careful	careful
English	spaCy-en_core_web_lg	much	much
English	spaCy-en_core_web_lg	OK	ok
English	spaCy-en_core_web_lg	great	great
English	spaCy-en_core_web_lg	powerful	powerful
English	spaCy-en_core_web_lg	critical	critical
English	spaCy-en_core_web_lg	Coooooool	coooooool
English	spaCy-en_core_web_lg	Good	good
English	spaCy-en_core_web_lg	stylish	stylish
English	spaCy-en_core_web_lg	rural	rural
English	spaCy-en_core_web_lg	stylish	stylish
English	spaCy-en_core_web_lg	rural	rural
English	spaCy-en_core_web_lg	rural	rural
English	spaCy-en_core_web_lg	useful	useful
English	spaCy-en_core_web_lg	great	great
English	spaCy-en_core_web_lg	great	great
English	spaCy-en_core_web_lg	best	good
English	spaCy-en_core_web_lg	hot	hot
English	spaCy-en_core_web_lg	right	right
English	spaCy-en_core_web_lg	best	good
English	spaCy-en_core_web_lg	wireless	wireless
English	spaCy-en_core_web_lg	various	various
English	spaCy-en_core_web_lg	important	important
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	interested	interested
English	spaCy-en_core_web_lg	common	common
English	spaCy-en_core_web_lg	active	active
English	spaCy-en_core_web_lg	curious	curious
English	spaCy-en_core_web_lg	relaxed	relaxed
English	spaCy-en_core_web_lg	great	great
English	spaCy-en_core_web_lg	full	full
English	spaCy-en_core_web_lg	weak	weak
English	spaCy-en_core_web_lg	Busy	busy
English	spaCy-en_core_web_lg	busy	busy
English	spaCy-en_core_web_lg	same	same
English	spaCy-en_core_web_lg	busy	busy
English	spaCy-en_core_web_lg	healthy	healthy
English	spaCy-en_core_web_lg	healthy	healthy
English	spaCy-en_core_web_lg	best	good
English	spaCy-en_core_web_lg	healthy	healthy
English	spaCy-en_core_web_lg	grumble	grumble
English	spaCy-en_core_web_lg	grumble	grumble
English	spaCy-en_core_web_lg	Grumble	grumble
English	spaCy-en_core_web_lg	grumble	grumble
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	interested	interested
English	spaCy-en_core_web_lg	favorite	favorite
English	spaCy-en_core_web_lg	beautiful	beautiful
English	spaCy-en_core_web_lg	wonderful	wonderful
English	spaCy-en_core_web_lg	proud	proud
English	spaCy-en_core_web_lg	Next	next
English	spaCy-en_core_web_lg	Next	next
English	spaCy-en_core_web_lg	sure	sure
English	spaCy-en_core_web_lg	MAZ	maz
English	spaCy-en_core_web_lg	strong	strong
English	spaCy-en_core_web_lg	insectible	insectible
English	spaCy-en_core_web_lg	incredible	incredible
English	spaCy-en_core_web_lg	generous	generous
English	spaCy-en_core_web_lg	best	good
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	innocent	innocent
English	spaCy-en_core_web_lg	new	new
English	spaCy-en_core_web_lg	better	well
English	spaCy-en_core_web_lg	dull	dull
English	spaCy-en_core_web_lg	sure	sure
English	spaCy-en_core_web_lg	right	right
English	spaCy-en_core_web_lg	first	first
English	spaCy-en_core_web_lg	funny	funny
English	spaCy-en_core_web_lg	impassable	impassable
English	spaCy-en_core_web_lg	impossible	impossible
English	spaCy-en_core_web_lg	sweet	sweet
English	spaCy-en_core_web_lg	amazing	amazing
English	spaCy-en_core_web_lg	tricky	tricky
English	spaCy-en_core_web_lg	stronger	strong
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	welcome	welcome
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	welcome	welcome
English	spaCy-en_core_web_lg	second	second
English	spaCy-en_core_web_lg	smooth	smooth
English	spaCy-en_core_web_lg	tighter	tight
English	spaCy-en_core_web_lg	other	other
English	spaCy-en_core_web_lg	Same	same
English	spaCy-en_core_web_lg	lonely	lonely
English	spaCy-en_core_web_lg	sweet	sweet
English	spaCy-en_core_web_lg	Fantastic	fantastic
English	spaCy-en_core_web_lg	Enough	enough
English	spaCy-en_core_web_lg	best	good
English	spaCy-en_core_web_lg	happy	happy
English	spaCy-en_core_web_lg	sad	sad
English	spaCy-en_core_web_lg	seasoned	seasoned
English	spaCy-en_core_web_lg	much	much
English	spaCy-en_core_web_lg	strong	strong
English	spaCy-en_core_web_lg	alive	alive
English	spaCy-en_core_web_lg	other	other
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	weak	weak
English	spaCy-en_core_web_lg	pathetic	pathetic
English	spaCy-en_core_web_lg	only	only
English	spaCy-en_core_web_lg	bad	bad
English	spaCy-en_core_web_lg	Bad	bad
English	spaCy-en_core_web_lg	short	short
English	spaCy-en_core_web_lg	best	good
English	spaCy-en_core_web_lg	sure	sure
English	spaCy-en_core_web_lg	enough	enough
English	spaCy-en_core_web_lg	stronger	strong
English	spaCy-en_core_web_lg	cute	cute
English	spaCy-en_core_web_lg	better	well
English	spaCy-en_core_web_lg	musical	musical
English	spaCy-en_core_web_lg	worth	worth
English	spaCy-en_core_web_lg	mega	mega
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	crowded	crowded
English	spaCy-en_core_web_lg	long	long
English	spaCy-en_core_web_lg	delicious	delicious
English	spaCy-en_core_web_lg	worth	worth
English	spaCy-en_core_web_lg	empty	empty
English	spaCy-en_core_web_lg	last	last
English	spaCy-en_core_web_lg	last	last
English	spaCy-en_core_web_lg	different	different
English	spaCy-en_core_web_lg	famous	famous
English	spaCy-en_core_web_lg	cute	cute
English	spaCy-en_core_web_lg	naive	naive
English	spaCy-en_core_web_lg	dear	dear
English	spaCy-en_core_web_lg	enough	enough
English	spaCy-en_core_web_lg	dear	dear
English	spaCy-en_core_web_lg	full	full
English	spaCy-en_core_web_lg	OK	ok
English	spaCy-en_core_web_lg	famous	famous
English	spaCy-en_core_web_lg	warm	warm
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	dark	dark
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	light	light
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	light	light
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	right	right
English	spaCy-en_core_web_lg	interesting	interesting
English	spaCy-en_core_web_lg	stronger	strong
English	spaCy-en_core_web_lg	OK	ok
English	spaCy-en_core_web_lg	interesting	interesting
English	spaCy-en_core_web_lg	great	great
English	spaCy-en_core_web_lg	bigger	big
English	spaCy-en_core_web_lg	small	small
English	spaCy-en_core_web_lg	open	open
English	spaCy-en_core_web_lg	perfect	perfect
English	spaCy-en_core_web_lg	about	about
English	spaCy-en_core_web_lg	different	different
English	spaCy-en_core_web_lg	surprising	surprising
English	spaCy-en_core_web_lg	different	different
English	spaCy-en_core_web_lg	different	different
English	spaCy-en_core_web_lg	able	able
English	spaCy-en_core_web_lg	merry	merry
English	spaCy-en_core_web_lg	great	great
English	spaCy-en_core_web_lg	strong	strong
English	spaCy-en_core_web_lg	young	young
English	spaCy-en_core_web_lg	big	big
English	spaCy-en_core_web_lg	crowded	crowded
English	spaCy-en_core_web_lg	afraid	afraid
English	spaCy-en_core_web_lg	bad	bad
English	spaCy-en_core_web_lg	bad	bad
English	spaCy-en_core_web_lg	nice	nice
English	spaCy-en_core_web_lg	other	other
English	spaCy-en_core_web_lg	other	other
English	spaCy-en_core_web_lg	Last	last
English	spaCy-en_core_web_lg	young	young
English	spaCy-en_core_web_lg	young	young
English	spaCy-en_core_web_lg	bad	bad
English	spaCy-en_core_web_lg	OK	ok
English	spaCy-en_core_web_lg	bad	bad
English	spaCy-en_core_web_lg	OK	ok
English	spaCy-en_core_web_lg	bad	bad
English	spaCy-en_core_web_lg	OK	ok
English	spaCy-en_core_web_lg	bad	bad
English	spaCy-en_core_web_lg	OK	ok
English	spaCy-en_core_web_lg	own	own
English	spaCy-en_core_web_lg	sorry	sorry
English	spaCy-en_core_web_lg	alone	alone
English	spaCy-en_core_web_lg	black	black
English	spaCy-en_core_web_lg	exhilarating	exhilarating
English	spaCy-en_core_web_lg	exciting	exciting
English	spaCy-en_core_web_lg	sorry	sorry
English	spaCy-en_core_web_lg	enough	enough
English	spaCy-en_core_web_lg	big	big
English	spaCy-en_core_web_lg	famous	famous
English	spaCy-en_core_web_lg	spectacular	spectacular
English	spaCy-en_core_web_lg	full	full
English	spaCy-en_core_web_lg	OK	ok
English	spaCy-en_core_web_lg	nice	nice
English	spaCy-en_core_web_lg	best	good
English	spaCy-en_core_web_lg	special	special
English	spaCy-en_core_web_lg	powerful	powerful
English	spaCy-en_core_web_lg	slower	slow
English	spaCy-en_core_web_lg	new	new
English	spaCy-en_core_web_lg	true	true
English	spaCy-en_core_web_lg	good	good
English	spaCy-en_core_web_lg	true	true
English	spaCy-en_core_web_lg	difficult	difficult
English	spaCy-en_core_web_lg	OK	ok
English	spaCy-en_core_web_lg	right	right
English	spaCy-en_core_web_lg	favorite	favorite
English	spaCy-en_core_web_lg	tired	tired
English	spaCy-en_core_web_lg	same	same
English	spaCy-en_core_web_lg	Great	great
English	spaCy-en_core_web_lg	latest	late
English	spaCy-en_core_web_lg	crazy	crazy
English	spaCy-en_core_web_lg	surprised	surprised
English	spaCy-en_core_web_lg	Great	great
English	spaCy-en_core_web_lg	great	great
English	spaCy-en_core_web_lg	greater	great
English	spaCy-en_core_web_lg	second	second
English	spaCy-en_core_web_lg	favorite	favorite
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	good	good
English	spaCy-en_core_web_lg	full	full
English	spaCy-en_core_web_lg	great	great
English	spaCy-en_core_web_lg	good	good
English	spaCy-en_core_web_lg	free	free
English	spaCy-en_core_web_lg	right	right
English	spaCy-en_core_web_lg	timed	timed
English	spaCy-en_core_web_lg	right	right
English	spaCy-en_core_web_lg	right	right
English	spaCy-en_core_web_lg	specified	specified
English	spaCy-en_core_web_lg	OK	ok
English	spaCy-en_core_web_lg	best	good
English	spaCy-en_core_web_lg	sure	sure
English	spaCy-en_core_web_lg	OK	ok
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	first	first
English	spaCy-en_core_web_lg	More	More
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	common	common
English	spaCy-en_core_web_lg	common	common
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	Favorite	favorite
English	spaCy-en_core_web_lg	Favorite	favorite
English	spaCy-en_core_web_lg	important	important
English	spaCy-en_core_web_lg	Favorite	favorite
English	spaCy-en_core_web_lg	Favorite	favorite
English	spaCy-en_core_web_lg	Favorite	favorite
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	most	most
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	fun	fun
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	long	long
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	common	common
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	common	common
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	other	other
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	real	real
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	important	important
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	most	most
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	smart	smart
English	spaCy-en_core_web_lg	athletic	athletic
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	favorite	favorite
English	spaCy-en_core_web_lg	favorite	favorite
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	delicious	delicious
English	spaCy-en_core_web_lg	favorite	favorite
English	spaCy-en_core_web_lg	favorite	favorite
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	favorite	favorite
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	new	new
English	spaCy-en_core_web_lg	favorite	favorite
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	favorite	favorite
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	favorite	favorite
English	spaCy-en_core_web_lg	weakest	weak
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	trendy	trendy
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	fun	fun
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	current	current
English	spaCy-en_core_web_lg	enough	enough
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	long	long
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	common	common
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	common	common
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	real	real
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	important	important
English	spaCy-en_core_web_lg	most	most
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	smart	smart
English	spaCy-en_core_web_lg	athletic	athletic
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	favorite	favorite
English	spaCy-en_core_web_lg	favorite	favorite
English	spaCy-en_core_web_lg	delicious	delicious
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	favorite	favorite
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	favorite	favorite
English	spaCy-en_core_web_lg	new	new
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	favorite	favorite
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	favorite	favorite
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	favorite	favorite
English	spaCy-en_core_web_lg	weakest	weak
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	trendy	trendy
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	most	most
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	fun	fun
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	first	first
English	spaCy-en_core_web_lg	More	More
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	common	common
English	spaCy-en_core_web_lg	common	common
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	Favorite	favorite
English	spaCy-en_core_web_lg	Favorite	favorite
English	spaCy-en_core_web_lg	important	important
English	spaCy-en_core_web_lg	Favorite	favorite
English	spaCy-en_core_web_lg	Favorite	favorite
English	spaCy-en_core_web_lg	Favorite	favorite
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	most	most
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	fun	fun
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	first	first
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	More	More
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	common	common
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	common	common
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	popular	popular
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	Favorite	favorite
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	Favorite	favorite
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	important	important
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	Favorite	favorite
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	Favorite	favorite
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	more	more
